transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Cornwall Terrace, Regent's Park",6,6,25000000.0,,,"An extremely rare opportunity to purchase a magnificent, Grade I listed, Regency styled property in one of London’s most prestigious locations. The property, spread across 9,213 sq ft, is offered in shell condition with the benefit of Planning Permission, Listed Building and Crow...",Terraced,Park,"Sandfords, Regents Park",rightmove,https://www.rightmove.co.uk/properties/47838357#/?channel=RES_BUY,10/02/2022
sales,"Holland Park, Holland Park, London, W11",9,,,,,An exceptional freehold redevelopment opportunity located on one of London’s most prestigious streets.,Detached,W11,"Savills, Kensington",rightmove,https://www.rightmove.co.uk/properties/110331473#/?channel=RES_BUY,05/03/2020
sales,"Elsworthy Road, Primrose Hill, London, NW3",5,5,25000000.0,,,"A substantial period freehold house with a large rear garden, backing onto and with direct access to Primrose Hill park. The house benefits from meaningful planning permission to create an outstanding family residence extending to 10,634 sq ft/988 sq m. Set behind a carriage driveway, ...",Detached,NW3,"Aston Chase, London",rightmove,https://www.rightmove.co.uk/properties/129997244#/?channel=RES_BUY,14/12/2022
sales,"Cornwall Terrace, Regent's Park",6,7,25000000.0,,,"An extremely rare opportunity to purchase two adjoining unmodernised Grade I listed houses in one of London's most prestigious locations. The properties provide 9,213 sq f/ 856 sq m of accommodation and are offered in shell condition with the benefit of Planning Permission, Listed Bu...",House,Park,"Arlington Residential, London",rightmove,https://www.rightmove.co.uk/properties/119428949#/?channel=RES_BUY,02/02/2022
sales,"Herbert Crescent, London, SW1X",7,9,24950000.0,,,"Joint Sole Agent: This outstanding late Victorian (1890s) Freehold house, providing 7535 sq ft (700 sq metres) of accommodation, which was completely rebuilt internally to the highest standard and involving façade retention and the creation of two new sub-basements, culminating in eight st...",Terraced,SW1X,"Jonathan Arron Residential, London",rightmove,https://www.rightmove.co.uk/properties/128022866#/?channel=RES_BUY,14/10/2022
sales,"Kensington Palace Gardens, Kensington, W8",3,3,24950000.0,,,"Ref. LOB0777 - A contemporary home on one of the most sought-after addresses in the world featuring impressive proportions, bespoke interiors and tranquil views. The main feature of the home is a dramatic double-height drawing room in addition to a mezzanine study area. The apartment benefits ...",Flat,W8,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/131033849#/?channel=RES_BUY,24/01/2023
sales,"Hyde Park Gate, London, SW7",6,6,24950000.0,,,"AN EXCEPTIONAL WIDE FAMILY HOUSE, RECENTLY FULLY REFURBISHED WITH GRAND ENTERTAINING ROOMS, A PASSENGER LIFT, LARGE GARDEN AND MEWS WITH A DOUBLE GARAGE.",Terraced,SW7,"The London Broker, Mayfair",rightmove,https://www.rightmove.co.uk/properties/128553041#/?channel=RES_BUY,29/10/2022
sales,"Thornsett Road, Anerley, London, SE20",5,2,1000000.0,,,"GUIDE PRICE: £1,000,000 - £1,100,000 A substantial five double bedroom semi-detached Victorian house positioned on a wide leafy road, well placed for popular local schools and excellent transport connections.",House,SE20,"Pedder, Crystal Palace",rightmove,https://www.rightmove.co.uk/properties/132685025#/?channel=RES_BUY,18/05/2023
sales,"Holland Park Gate, 257-265 Kensington High Street, London, W8 6NA",4,4,23500000.0,,,"Experience life at Holland Park Gate and enter an elegant oasis place to live. An impressive 4-bedroom lateral, park facing apartment located on the fifth floor offers 4,390 sq ft of living space and a 947 sq ft terrace. With high ceilings and generously proportioned spaces providing light-fille...",Penthouse,6NA,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/134062454#/?channel=RES_BUY,25/04/2023
sales,"Hanover Terrace, Regent's Park, London, NW1",6,5,23500000.0,,,A stunning Grade I listed Nash residence with views across Regent's Park and the boating lake.,Terraced,NW1,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/133603946#/?channel=RES_BUY,14/04/2023
sales,"Cedar House, Nottingham Place, London, W1U",1,1,23000000.0,,,"A RARE INVESTMENT OR BREAK-UP OPPORTUNITY IN THE HEART OF MARYLEBONE A rare pair of adjoining six storey buildings, comprising of 17 modern apartments with period features, set in the heart of Marylebone on Nottingham Place. APARTMENTS > 1 x Studio apartment",Apartment,W1U,"'s International Realty, London",rightmove,https://www.rightmove.co.uk/properties/128885264#/?channel=RES_BUY,08/11/2022
sales,"Nottingham Place, Marylebone, W1U",2,1,23000000.0,,,"A rare pair adjoining six storey buildings, comprising of 17 modern apartments with period features, set in the heart of Marylebone.",Terraced,W1U,"Chestertons Estate Agents, Hyde Park",rightmove,https://www.rightmove.co.uk/properties/130792901#/?channel=RES_BUY,25/10/2022
sales,"One Kensington Gardens, Kensington, London, W8",5,5,23000000.0,,,"Luxury development overlooking Kensington Palace Gardens, W8. A collection of 97 lateral and duplex apartments with views across Kensington Palace Gardens. Offering a variety of amenities including a 25 metre swimming pool, private resident's gym, business centre and secure parking. This delig...",Flat,W8,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/123780185#/?channel=RES_BUY,19/10/2021
sales,"One Kensington Gardens, Kensington Road, London W8",5,5,23000000.0,,,An exclusive five bedroom apartment overlooking Kensington Palace Gardens.,Flat,W8,"Strutt & Parker, London - New Homes",rightmove,https://www.rightmove.co.uk/properties/123628466#/?channel=RES_BUY,24/05/2022
sales,Wadham Gardens,5,5,22950000.0,,,"Primrose Hill is one of central London’s prettiest villages, offering the perfect mixture of green open spaces, a thriving local community and wonderful local places to eat, enjoy a coffee and get together with friends. With its mature trees and hedges, Wadham Gardens is a quiet leafy road...",House,Gardens,"London House, London",rightmove,https://www.rightmove.co.uk/properties/132328790#/?channel=RES_BUY,31/01/2023
sales,"Pembroke Gardens, Kensington, W8",8,8,22950000.0,,,"A substantial eight bedroom family house in prime central Kensington with approx. 12,415 of living and sleeping accommodation. Offered chain free by the sellers, this rare to market property caters for every need of the modern family.",Apartment,W8,"Chestertons Estate Agents, Kensington High Street",rightmove,https://www.rightmove.co.uk/properties/133847111#/?channel=RES_BUY,03/01/2023
sales,"Pembroke Gardens,London,W8",7,6,22950000.0,,,"This extraordinary, detached family home offers rare lateral living and entertaining space as well as garden and roof terrace",Detached,"Gardens,London,W8","Thackerays, London",rightmove,https://www.rightmove.co.uk/properties/17256804#/?channel=RES_BUY,01/01/2023
sales,"Ilchester Place, Kensington, London W14",7,5,22500000.0,,,"A sought after wide, low built, corner house. A beautifully presented 7 bedroom family house set behind private front and rear gardens, and situated on one of Kensington's most sought after roads. This corner house is close to the South entrance onto Holland Park with its 54 acres of gr...",House,W14,"Aylesford International, Chelsea",rightmove,https://www.rightmove.co.uk/properties/134007467#/?channel=RES_BUY,02/02/2023
sales,"Hanover Terrace, Regent's Park, London, NW1",7,6,22500000.0,,,"Perfectly located in one of Regent’s Parks most sought after Nash Terraces is this stunning Grade I Listed house complete with uninterrupted views across Regent’s Park and the boating lake. Offering circa 6,000 sq ft of internal space including a separate mews house, this ...",Terraced,NW1,"Aston Chase, London",rightmove,https://www.rightmove.co.uk/properties/122168183#/?channel=RES_BUY,08/04/2022
sales,"Herbert Crescent, Knightsbridge",7,5,22500000.0,,,"The Cloister is proud to present this beautiful double fronted, fully furnished luxury house located in prestigious Knightsbridge, within walking distance to Harrods, and the fantastic shopping amenities of Knightsbridge High Street. This stunning property (over 5694 sq.",House,Knightsbridge,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/132556991#/?channel=RES_BUY,14/03/2023
sales,"Knightsbridge, SW1",7,7,22500000.0,,,"Experience the epitome of luxurious living with this magnificent mock Tudor Freehold house on the highly sought-after Herbert Crescent, located just steps away from the world-renowned Harrods department store.",Terraced,SW1,"Landstones, London",rightmove,https://www.rightmove.co.uk/properties/134940266#/?channel=RES_BUY,08/02/2023
sales,"Beaufort Gardens, Knightsbridge, SW3",4,6,22500000.0,,,"Ref. LOB0732 - 41-43 Beaufort Gardens is a unique collection of nine apartments, exquisitely designed by world-renowned Paris-based interior designer Pierre Yovanovitch and arranged across three 19th-century townhouses in the heart of vibrant Knightsbridge. One of London’s finest addresses, th...",Flat,SW3,"Beauchamp Estates Ltd, New Homes",rightmove,https://www.rightmove.co.uk/properties/124478279#/?channel=RES_BUY,29/06/2022
sales,"Hanover Terrace, London, NW1",7,6,22500000.0,,,"A stunning Grade I listed house with uninterrupted views across Regent’s Park and the boating lake. Perfectly located in one of Regent's Parks' most sought-after Nash Terraces, is this stunning Grade I listed house, complete with uninterrupted views across Regent's Park and the boating lake. Of...",Terraced,NW1,"Knight Frank, St John's Wood",rightmove,https://www.rightmove.co.uk/properties/127284668#/?channel=RES_BUY,21/09/2022
sales,"Hanover Terrace, London, NW1",7,6,22500000.0,,,"A one of a kind terraced house designed by the acclaimed architect, John Nash",Terraced,NW1,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/128099366#/?channel=RES_BUY,17/10/2022
sales,"Hanover Terrace, Regent's Park, NW1",7,6,22500000.0,,,"Ref. LOB0790 - This magnificent Grade I listed house and mews house is enviably located on Hanover Terrace, directly opposite Regent’s Park and within walking distance of Marylebone and St John’s Wood. Set over five floors Hanover Terrace offers generous living accommodation including...",House,NW1,"Beauchamp Estates Ltd, St John's Wood",rightmove,https://www.rightmove.co.uk/properties/128742146#/?channel=RES_BUY,04/11/2022
sales,"Ilchester Place, Holland Park, London, W14",7,4,22500000.0,,,"An exceptional seven-bedroom house, on a prestigious street beside Holland Park",End of Terrace,W14,"Russell Simpson, Kensington",rightmove,https://www.rightmove.co.uk/properties/134048156#/?channel=RES_BUY,24/04/2023
sales,"Hanover Terrace, Regents Park, London NW1",5,4,22500000.0,,,A magnificent and immaculately presented five bedroom Nash terrace family home arranged over 5 floors. Boasting a wealth of period features and benefitting from the latest security and home entertainment system centrally managed from an iPad. The 4/5 reception rooms offers excellent living space ...,Terraced,NW1,"Vita Properties, London",rightmove,https://www.rightmove.co.uk/properties/129012407#/?channel=RES_BUY,11/11/2022
sales,Hanover Terrace,7,7,22500000.0,,,"A one of a kind terraced house designed by the acclaimed architect, John Nash. The seven-bedroom house is set back a stones throw from Regents Park. Located in arguably the most highly regarded of all of the historic Regents Park Nash Terraces is this stunning Grade I Listed house complete with u...",House,Terrace,"London House, London",rightmove,https://www.rightmove.co.uk/properties/128360108#/?channel=RES_BUY,08/04/2022
sales,"Apartment 5, 1 William Street, Knightsbridge Gate, London, SW1X",5,5,22500000.0,,,"A masterpiece of mansion apartment living, Knightsbridge Gate is a Grade II listed building with a retained, Edwardian façade, comprising 15 meticulously designed residences.",Penthouse,SW1X,"Savills New Homes, Margaret Street",rightmove,https://www.rightmove.co.uk/properties/134395424#/?channel=RES_BUY,03/05/2023
sales,"Knightsbridge Gate, Knightsbridge, London, SW1X",5,5,22500000.0,,,London’s most prestigious neighbourhood welcomes you to extraordinary residences. We are delighted to present an impressive fully-furnished five-bedroom residence within the exclusive Knightsbridge Gate development. This duplex apartment finished to the highest specifications is located on the f...,Not Specified,SW1X,"Knight Frank - New Homes, Prime Central London Developments",rightmove,https://www.rightmove.co.uk/properties/134379209#/?channel=RES_BUY,03/05/2023
